lot_id,cvd_machine,meas_time,position_x,position_y,thickness_value
LOT-015,CVD_M01,2026-05-21 11:00:00,-120.0,0.0,99.99
LOT-015,CVD_M01,2026-05-21 11:00:00,-110.87,-45.92,99.85
LOT-015,CVD_M01,2026-05-21 11:00:00,-84.85,-84.85,99.3
LOT-015,CVD_M01,2026-05-21 11:00:00,-45.92,-110.87,0.0
LOT-015,CVD_M01,2026-05-21 11:00:00,-0.0,-120.0,99.72
LOT-015,CVD_M01,2026-05-21 11:00:00,45.92,-110.87,100.02
LOT-015,CVD_M01,2026-05-21 11:00:00,84.85,-84.85,99.52
LOT-015,CVD_M01,2026-05-21 11:00:00,110.87,-45.92,99.44
LOT-015,CVD_M01,2026-05-21 11:00:00,145.0,0.0,99.43
LOT-015,CVD_M01,2026-05-21 11:00:00,102.53,102.53,99.37
LOT-015,CVD_M01,2026-05-21 11:00:00,0.0,145.0,99.25
LOT-015,CVD_M01,2026-05-21 11:00:00,-102.53,102.53,99.29
LOT-015,CVD_M01,2026-05-21 11:00:00,-145.0,0.0,99.91
LOT-015,CVD_M01,2026-05-21 11:00:00,-102.53,-102.53,-999.0
LOT-015,CVD_M01,2026-05-21 11:00:00,-0.0,-145.0,99.34
LOT-015,CVD_M01,2026-05-21 11:00:00,102.53,-102.53,99.73
LOT-016,CVD_M02,2026-05-21 13:30:00,0.0,0.0,101.04
LOT-016,CVD_M02,2026-05-21 13:30:00,30.0,0.0,100.77
LOT-016,CVD_M02,2026-05-21 13:30:00,0.0,30.0,100.8
LOT-016,CVD_M02,2026-05-21 13:30:00,-30.0,0.0,100.35
LOT-016,CVD_M02,2026-05-21 13:30:00,-0.0,-30.0,100.58
LOT-016,CVD_M02,2026-05-21 13:30:00,60.0,0.0,99.89
LOT-016,CVD_M02,2026-05-21 13:30:00,42.43,42.43,99.97
LOT-016,CVD_M02,2026-05-21 13:30:00,0.0,60.0,99.66
LOT-016,CVD_M02,2026-05-21 13:30:00,-42.43,42.43,100.34
LOT-016,CVD_M02,2026-05-21 13:30:00,-60.0,0.0,99.92
LOT-016,CVD_M02,2026-05-21 13:30:00,-42.43,-42.43,99.92
LOT-016,CVD_M02,2026-05-21 13:30:00,-0.0,-60.0,100.35
LOT-016,CVD_M02,2026-05-21 13:30:00,42.43,-42.43,99.69
LOT-016,CVD_M02,2026-05-21 13:30:00,90.0,0.0,99.88
LOT-016,CVD_M02,2026-05-21 13:30:00,77.94,45.0,100.05
LOT-016,CVD_M02,2026-05-21 13:30:00,45.0,77.94,99.51
LOT-016,CVD_M02,2026-05-21 13:30:00,0.0,90.0,99.52
LOT-016,CVD_M02,2026-05-21 13:30:00,-45.0,77.94,100.25
LOT-016,CVD_M02,2026-05-21 13:30:00,-77.94,45.0,99.53
LOT-016,CVD_M02,2026-05-21 13:30:00,-90.0,0.0,100.05
LOT-016,CVD_M02,2026-05-21 13:30:00,-77.94,-45.0,99.08
LOT-016,CVD_M02,2026-05-21 13:30:00,-45.0,-77.94,100.08
LOT-016,CVD_M02,2026-05-21 13:30:00,-0.0,-90.0,
LOT-016,CVD_M02,2026-05-21 13:30:00,45.0,-77.94,100.22
LOT-016,CVD_M02,2026-05-21 13:30:00,77.94,-45.0,100.27
LOT-016,CVD_M02,2026-05-21 13:30:00,120.0,0.0,99.6
LOT-016,CVD_M02,2026-05-21 13:30:00,110.87,45.92,99.25
LOT-016,CVD_M02,2026-05-21 13:30:00,84.85,84.85,99.88
LOT-016,CVD_M02,2026-05-21 13:30:00,45.92,110.87,99.23
LOT-016,CVD_M02,2026-05-21 13:30:00,0.0,120.0,99.46
LOT-016,CVD_M02,2026-05-21 13:30:00,-45.92,110.87,99.58
LOT-016,CVD_M02,2026-05-21 13:30:00,-84.85,84.85,99.82
LOT-016,CVD_M02,2026-05-21 13:30:00,-110.87,45.92,99.54
LOT-016,CVD_M02,2026-05-21 13:30:00,-120.0,0.0,
LOT-016,CVD_M02,2026-05-21 13:30:00,-110.87,-45.92,99.47
LOT-016,CVD_M02,2026-05-21 13:30:00,-84.85,-84.85,99.66
LOT-016,CVD_M02,2026-05-21 13:30:00,-45.92,-110.87,99.22
LOT-016,CVD_M02,2026-05-21 13:30:00,-0.0,-120.0,99.51
LOT-016,CVD_M02,2026-05-21 13:30:00,45.92,-110.87,100.06
LOT-016,CVD_M02,2026-05-21 13:30:00,84.85,-84.85,-999.0
LOT-016,CVD_M02,2026-05-21 13:30:00,110.87,-45.92,99.62
LOT-016,CVD_M02,2026-05-21 13:30:00,145.0,0.0,98.68
LOT-016,CVD_M02,2026-05-21 13:30:00,102.53,102.53,99.68
LOT-016,CVD_M02,2026-05-21 13:30:00,0.0,145.0,99.38
LOT-016,CVD_M02,2026-05-21 13:30:00,-102.53,102.53,99.07
LOT-016,CVD_M02,2026-05-21 13:30:00,-145.0,0.0,99.82
LOT-016,CVD_M02,2026-05-21 13:30:00,-102.53,-102.53,99.16
LOT-016,CVD_M02,2026-05-21 13:30:00,-0.0,-145.0,99.64
LOT-016,CVD_M02,2026-05-21 13:30:00,102.53,-102.53,98.93
LOT-017,CVD_M03,2026-05-21 16:00:00,0.0,0.0,100.74
LOT-017,CVD_M03,2026-05-21 16:00:00,30.0,0.0,100.21
LOT-017,CVD_M03,2026-05-21 16:00:00,0.0,30.0,100.07
LOT-017,CVD_M03,2026-05-21 16:00:00,-30.0,0.0,100.37
LOT-017,CVD_M03,2026-05-21 16:00:00,-0.0,-30.0,100.05
LOT-017,CVD_M03,2026-05-21 16:00:00,60.0,0.0,100.02
LOT-017,CVD_M03,2026-05-21 16:00:00,42.43,42.43,100.74
LOT-017,CVD_M03,2026-05-21 16:00:00,0.0,60.0,99.76
LOT-017,CVD_M03,2026-05-21 16:00:00,-42.43,42.43,100.09
LOT-017,CVD_M03,2026-05-21 16:00:00,-60.0,0.0,
LOT-017,CVD_M03,2026-05-21 16:00:00,-42.43,-42.43,99.54
LOT-017,CVD_M03,2026-05-21 16:00:00,-0.0,-60.0,99.88
LOT-017,CVD_M03,2026-05-21 16:00:00,42.43,-42.43,100.43
LOT-017,CVD_M03,2026-05-21 16:00:00,90.0,0.0,99.47
LOT-017,CVD_M03,2026-05-21 16:00:00,77.94,45.0,99.96
LOT-017,CVD_M03,2026-05-21 16:00:00,45.0,77.94,100.17
LOT-017,CVD_M03,2026-05-21 16:00:00,0.0,90.0,99.67
LOT-017,CVD_M03,2026-05-21 16:00:00,-45.0,77.94,99.99
LOT-017,CVD_M03,2026-05-21 16:00:00,-77.94,45.0,99.96
LOT-017,CVD_M03,2026-05-21 16:00:00,-90.0,0.0,99.65
LOT-017,CVD_M03,2026-05-21 16:00:00,-77.94,-45.0,
LOT-017,CVD_M03,2026-05-21 16:00:00,-45.0,-77.94,99.69
LOT-017,CVD_M03,2026-05-21 16:00:00,-0.0,-90.0,99.69
LOT-017,CVD_M03,2026-05-21 16:00:00,45.0,-77.94,99.77
LOT-017,CVD_M03,2026-05-21 16:00:00,77.94,-45.0,100.0
LOT-017,CVD_M03,2026-05-21 16:00:00,120.0,0.0,99.58
LOT-017,CVD_M03,2026-05-21 16:00:00,110.87,45.92,
LOT-017,CVD_M03,2026-05-21 16:00:00,84.85,84.85,99.5
LOT-017,CVD_M03,2026-05-21 16:00:00,45.92,110.87,99.9
LOT-017,CVD_M03,2026-05-21 16:00:00,0.0,120.0,99.2
LOT-017,CVD_M03,2026-05-21 16:00:00,-45.92,110.87,99.41
LOT-017,CVD_M03,2026-05-21 16:00:00,-84.85,84.85,99.62
LOT-017,CVD_M03,2026-05-21 16:00:00,-110.87,45.92,99.1
LOT-017,CVD_M03,2026-05-21 16:00:00,-120.0,0.0,99.99
LOT-017,CVD_M03,2026-05-21 16:00:00,-110.87,-45.92,99.45
LOT-017,CVD_M03,2026-05-21 16:00:00,-84.85,-84.85,99.5
LOT-017,CVD_M03,2026-05-21 16:00:00,-45.92,-110.87,99.53
LOT-017,CVD_M03,2026-05-21 16:00:00,-0.0,-120.0,99.05
LOT-017,CVD_M03,2026-05-21 16:00:00,45.92,-110.87,99.76
LOT-017,CVD_M03,2026-05-21 16:00:00,84.85,-84.85,100.03
LOT-017,CVD_M03,2026-05-21 16:00:00,110.87,-45.92,99.35
LOT-017,CVD_M03,2026-05-21 16:00:00,145.0,0.0,
LOT-017,CVD_M03,2026-05-21 16:00:00,102.53,102.53,99.81
LOT-017,CVD_M03,2026-05-21 16:00:00,0.0,145.0,98.98
LOT-017,CVD_M03,2026-05-21 16:00:00,-102.53,102.53,99.19
LOT-017,CVD_M03,2026-05-21 16:00:00,-145.0,0.0,99.5
LOT-017,CVD_M03,2026-05-21 16:00:00,-102.53,-102.53,99.28
LOT-017,CVD_M03,2026-05-21 16:00:00,-0.0,-145.0,98.99
LOT-017,CVD_M03,2026-05-21 16:00:00,102.53,-102.53,99.39
LOT-018,CVD_M01,2026-05-21 18:30:00,0.0,0.0,101.37
LOT-018,CVD_M01,2026-05-21 18:30:00,30.0,0.0,100.7
LOT-018,CVD_M01,2026-05-21 18:30:00,0.0,30.0,99.89
LOT-018,CVD_M01,2026-05-21 18:30:00,-30.0,0.0,100.33
LOT-018,CVD_M01,2026-05-21 18:30:00,-0.0,-30.0,100.17
LOT-018,CVD_M01,2026-05-21 18:30:00,60.0,0.0,100.92
LOT-018,CVD_M01,2026-05-21 18:30:00,42.43,42.43,
LOT-018,CVD_M01,2026-05-21 18:30:00,0.0,60.0,100.32
LOT-018,CVD_M01,2026-05-21 18:30:00,-42.43,42.43,100.11
LOT-018,CVD_M01,2026-05-21 18:30:00,-60.0,0.0,100.89
LOT-018,CVD_M01,2026-05-21 18:30:00,-42.43,-42.43,99.75
LOT-018,CVD_M01,2026-05-21 18:30:00,-0.0,-60.0,99.98
LOT-018,CVD_M01,2026-05-21 18:30:00,42.43,-42.43,99.84
LOT-018,CVD_M01,2026-05-21 18:30:00,90.0,0.0,99.85
LOT-018,CVD_M01,2026-05-21 18:30:00,77.94,45.0,99.83
LOT-018,CVD_M01,2026-05-21 18:30:00,45.0,77.94,99.59
LOT-018,CVD_M01,2026-05-21 18:30:00,0.0,90.0,99.78
LOT-018,CVD_M01,2026-05-21 18:30:00,-45.0,77.94,100.14
LOT-018,CVD_M01,2026-05-21 18:30:00,-77.94,45.0,100.26
LOT-018,CVD_M01,2026-05-21 18:30:00,-90.0,0.0,99.99
LOT-018,CVD_M01,2026-05-21 18:30:00,-77.94,-45.0,99.96
LOT-018,CVD_M01,2026-05-21 18:30:00,-45.0,-77.94,99.88
LOT-018,CVD_M01,2026-05-21 18:30:00,-0.0,-90.0,99.43
LOT-018,CVD_M01,2026-05-21 18:30:00,45.0,-77.94,99.73
LOT-018,CVD_M01,2026-05-21 18:30:00,77.94,-45.0,99.66
LOT-018,CVD_M01,2026-05-21 18:30:00,120.0,0.0,-999.0
LOT-018,CVD_M01,2026-05-21 18:30:00,110.87,45.92,99.55
LOT-018,CVD_M01,2026-05-21 18:30:00,84.85,84.85,99.59
LOT-018,CVD_M01,2026-05-21 18:30:00,45.92,110.87,99.25
LOT-018,CVD_M01,2026-05-21 18:30:00,0.0,120.0,99.09
LOT-018,CVD_M01,2026-05-21 18:30:00,-45.92,110.87,99.82
LOT-018,CVD_M01,2026-05-21 18:30:00,-84.85,84.85,99.56
LOT-018,CVD_M01,2026-05-21 18:30:00,-110.87,45.92,99.59
LOT-018,CVD_M01,2026-05-21 18:30:00,-120.0,0.0,99.34
LOT-018,CVD_M01,2026-05-21 18:30:00,-110.87,-45.92,99.71
LOT-018,CVD_M01,2026-05-21 18:30:00,-84.85,-84.85,99.44
LOT-018,CVD_M01,2026-05-21 18:30:00,-45.92,-110.87,99.72
LOT-018,CVD_M01,2026-05-21 18:30:00,-0.0,-120.0,99.43
LOT-018,CVD_M01,2026-05-21 18:30:00,45.92,-110.87,99.3
LOT-018,CVD_M01,2026-05-21 18:30:00,84.85,-84.85,99.44
LOT-018,CVD_M01,2026-05-21 18:30:00,110.87,-45.92,99.07
LOT-018,CVD_M01,2026-05-21 18:30:00,145.0,0.0,99.67
LOT-018,CVD_M01,2026-05-21 18:30:00,102.53,102.53,99.72
LOT-018,CVD_M01,2026-05-21 18:30:00,0.0,145.0,99.66
LOT-018,CVD_M01,2026-05-21 18:30:00,-102.53,102.53,99.54
LOT-018,CVD_M01,2026-05-21 18:30:00,-145.0,0.0,98.97
LOT-018,CVD_M01,2026-05-21 18:30:00,-102.53,-102.53,99.25
LOT-018,CVD_M01,2026-05-21 18:30:00,-0.0,-145.0,99.5
LOT-018,CVD_M01,2026-05-21 18:30:00,102.53,-102.53,99.58
LOT-019,CVD_M02,2026-05-21 21:00:00,0.0,0.0,100.3
LOT-019,CVD_M02,2026-05-21 21:00:00,30.0,0.0,100.9
LOT-019,CVD_M02,2026-05-21 21:00:00,0.0,30.0,99.59
LOT-019,CVD_M02,2026-05-21 21:00:00,-30.0,0.0,100.22
LOT-019,CVD_M02,2026-05-21 21:00:00,-0.0,-30.0,100.48
LOT-019,CVD_M02,2026-05-21 21:00:00,60.0,0.0,
LOT-019,CVD_M02,2026-05-21 21:00:00,42.43,42.43,100.08
LOT-019,CVD_M02,2026-05-21 21:00:00,0.0,60.0,100.27
LOT-019,CVD_M02,2026-05-21 21:00:00,-42.43,42.43,99.93
LOT-019,CVD_M02,2026-05-21 21:00:00,-60.0,0.0,100.24
LOT-019,CVD_M02,2026-05-21 21:00:00,-42.43,-42.43,100.29
LOT-019,CVD_M02,2026-05-21 21:00:00,-0.0,-60.0,100.0
LOT-019,CVD_M02,2026-05-21 21:00:00,42.43,-42.43,100.09
LOT-019,CVD_M02,2026-05-21 21:00:00,90.0,0.0,99.62
LOT-019,CVD_M02,2026-05-21 21:00:00,77.94,45.0,99.9
LOT-019,CVD_M02,2026-05-21 21:00:00,45.0,77.94,100.17
LOT-019,CVD_M02,2026-05-21 21:00:00,0.0,90.0,100.14
LOT-019,CVD_M02,2026-05-21 21:00:00,-45.0,77.94,100.09
LOT-019,CVD_M02,2026-05-21 21:00:00,-77.94,45.0,99.49
LOT-019,CVD_M02,2026-05-21 21:00:00,-90.0,0.0,99.31
LOT-019,CVD_M02,2026-05-21 21:00:00,-77.94,-45.0,99.6
LOT-019,CVD_M02,2026-05-21 21:00:00,-45.0,-77.94,99.93
LOT-019,CVD_M02,2026-05-21 21:00:00,-0.0,-90.0,100.09
LOT-019,CVD_M02,2026-05-21 21:00:00,45.0,-77.94,100.25
LOT-019,CVD_M02,2026-05-21 21:00:00,77.94,-45.0,99.96
LOT-019,CVD_M02,2026-05-21 21:00:00,120.0,0.0,99.78
LOT-019,CVD_M02,2026-05-21 21:00:00,110.87,45.92,99.72
LOT-019,CVD_M02,2026-05-21 21:00:00,84.85,84.85,100.48
LOT-019,CVD_M02,2026-05-21 21:00:00,45.92,110.87,100.04
LOT-019,CVD_M02,2026-05-21 21:00:00,0.0,120.0,99.56
LOT-019,CVD_M02,2026-05-21 21:00:00,-45.92,110.87,99.72
LOT-019,CVD_M02,2026-05-21 21:00:00,-84.85,84.85,99.35
LOT-019,CVD_M02,2026-05-21 21:00:00,-110.87,45.92,99.74
LOT-019,CVD_M02,2026-05-21 21:00:00,-120.0,0.0,99.78
LOT-019,CVD_M02,2026-05-21 21:00:00,-110.87,-45.92,99.15
LOT-019,CVD_M02,2026-05-21 21:00:00,-84.85,-84.85,
LOT-019,CVD_M02,2026-05-21 21:00:00,-45.92,-110.87,99.8
LOT-019,CVD_M02,2026-05-21 21:00:00,-0.0,-120.0,100.04
LOT-019,CVD_M02,2026-05-21 21:00:00,45.92,-110.87,99.05
LOT-019,CVD_M02,2026-05-21 21:00:00,84.85,-84.85,99.49
LOT-019,CVD_M02,2026-05-21 21:00:00,110.87,-45.92,99.82
LOT-019,CVD_M02,2026-05-21 21:00:00,145.0,0.0,99.12
LOT-019,CVD_M02,2026-05-21 21:00:00,102.53,102.53,99.14
LOT-019,CVD_M02,2026-05-21 21:00:00,0.0,145.0,98.74
LOT-019,CVD_M02,2026-05-21 21:00:00,-102.53,102.53,99.49
LOT-019,CVD_M02,2026-05-21 21:00:00,-145.0,0.0,999.9
LOT-019,CVD_M02,2026-05-21 21:00:00,-102.53,-102.53,99.29
LOT-019,CVD_M02,2026-05-21 21:00:00,-0.0,-145.0,99.21
LOT-019,CVD_M02,2026-05-21 21:00:00,102.53,-102.53,99.18
LOT-020,CVD_M03,2026-05-21 23:30:00,0.0,0.0,
LOT-020,CVD_M03,2026-05-21 23:30:00,30.0,0.0,100.29
LOT-020,CVD_M03,2026-05-21 23:30:00,0.0,30.0,
LOT-020,CVD_M03,2026-05-21 23:30:00,-30.0,0.0,100.36
LOT-020,CVD_M03,2026-05-21 23:30:00,-0.0,-30.0,100.62
LOT-020,CVD_M03,2026-05-21 23:30:00,60.0,0.0,100.1
LOT-020,CVD_M03,2026-05-21 23:30:00,42.43,42.43,100.43
LOT-020,CVD_M03,2026-05-21 23:30:00,0.0,60.0,99.79
LOT-020,CVD_M03,2026-05-21 23:30:00,-42.43,42.43,100.77
LOT-020,CVD_M03,2026-05-21 23:30:00,-60.0,0.0,99.96
LOT-020,CVD_M03,2026-05-21 23:30:00,-42.43,-42.43,
LOT-020,CVD_M03,2026-05-21 23:30:00,-0.0,-60.0,99.83
LOT-020,CVD_M03,2026-05-21 23:30:00,42.43,-42.43,100.82
LOT-020,CVD_M03,2026-05-21 23:30:00,90.0,0.0,
LOT-020,CVD_M03,2026-05-21 23:30:00,77.94,45.0,99.5
LOT-020,CVD_M03,2026-05-21 23:30:00,45.0,77.94,100.0
LOT-020,CVD_M03,2026-05-21 23:30:00,0.0,90.0,99.7
LOT-020,CVD_M03,2026-05-21 23:30:00,-45.0,77.94,100.51
LOT-020,CVD_M03,2026-05-21 23:30:00,-77.94,45.0,100.31
LOT-020,CVD_M03,2026-05-21 23:30:00,-90.0,0.0,99.96
LOT-020,CVD_M03,2026-05-21 23:30:00,-77.94,-45.0,100.07
LOT-020,CVD_M03,2026-05-21 23:30:00,-45.0,-77.94,99.9
LOT-020,CVD_M03,2026-05-21 23:30:00,-0.0,-90.0,99.32
LOT-020,CVD_M03,2026-05-21 23:30:00,45.0,-77.94,100.03
LOT-020,CVD_M03,2026-05-21 23:30:00,77.94,-45.0,99.94
LOT-020,CVD_M03,2026-05-21 23:30:00,120.0,0.0,99.48
LOT-020,CVD_M03,2026-05-21 23:30:00,110.87,45.92,99.56
LOT-020,CVD_M03,2026-05-21 23:30:00,84.85,84.85,99.26
LOT-020,CVD_M03,2026-05-21 23:30:00,45.92,110.87,99.29
LOT-020,CVD_M03,2026-05-21 23:30:00,0.0,120.0,99.98
LOT-020,CVD_M03,2026-05-21 23:30:00,-45.92,110.87,99.89
LOT-020,CVD_M03,2026-05-21 23:30:00,-84.85,84.85,100.09
LOT-020,CVD_M03,2026-05-21 23:30:00,-110.87,45.92,99.77
LOT-020,CVD_M03,2026-05-21 23:30:00,-120.0,0.0,99.24
LOT-020,CVD_M03,2026-05-21 23:30:00,-110.87,-45.92,99.75
LOT-020,CVD_M03,2026-05-21 23:30:00,-84.85,-84.85,99.22
LOT-020,CVD_M03,2026-05-21 23:30:00,-45.92,-110.87,99.46
LOT-020,CVD_M03,2026-05-21 23:30:00,-0.0,-120.0,100.0
LOT-020,CVD_M03,2026-05-21 23:30:00,45.92,-110.87,99.14
LOT-020,CVD_M03,2026-05-21 23:30:00,84.85,-84.85,99.97
LOT-020,CVD_M03,2026-05-21 23:30:00,110.87,-45.92,99.64
LOT-020,CVD_M03,2026-05-21 23:30:00,145.0,0.0,98.82
LOT-020,CVD_M03,2026-05-21 23:30:00,102.53,102.53,98.95
LOT-020,CVD_M03,2026-05-21 23:30:00,0.0,145.0,99.37
LOT-020,CVD_M03,2026-05-21 23:30:00,-102.53,102.53,99.66
LOT-020,CVD_M03,2026-05-21 23:30:00,-145.0,0.0,99.5
LOT-020,CVD_M03,2026-05-21 23:30:00,-102.53,-102.53,99.62
LOT-020,CVD_M03,2026-05-21 23:30:00,-0.0,-145.0,99.48
LOT-020,CVD_M03,2026-05-21 23:30:00,102.53,-102.53,99.79
LOT-021,CVD_M01,2026-05-22 02:00:00,0.0,0.0,101.39
LOT-021,CVD_M01,2026-05-22 02:00:00,30.0,0.0,100.02
LOT-021,CVD_M01,2026-05-22 02:00:00,0.0,30.0,100.83
LOT-021,CVD_M01,2026-05-22 02:00:00,-30.0,0.0,100.36
LOT-021,CVD_M01,2026-05-22 02:00:00,-0.0,-30.0,100.53
LOT-021,CVD_M01,2026-05-22 02:00:00,60.0,0.0,100.14
LOT-021,CVD_M01,2026-05-22 02:00:00,42.43,42.43,99.58
LOT-021,CVD_M01,2026-05-22 02:00:00,0.0,60.0,100.36
LOT-021,CVD_M01,2026-05-22 02:00:00,-42.43,42.43,100.25
LOT-021,CVD_M01,2026-05-22 02:00:00,-60.0,0.0,100.64
LOT-021,CVD_M01,2026-05-22 02:00:00,-42.43,-42.43,100.91
LOT-021,CVD_M01,2026-05-22 02:00:00,-0.0,-60.0,100.55
LOT-021,CVD_M01,2026-05-22 02:00:00,42.43,-42.43,100.26
LOT-021,CVD_M01,2026-05-22 02:00:00,90.0,0.0,99.67
LOT-021,CVD_M01,2026-05-22 02:00:00,77.94,45.0,99.65
LOT-021,CVD_M01,2026-05-22 02:00:00,45.0,77.94,99.47
LOT-021,CVD_M01,2026-05-22 02:00:00,0.0,90.0,99.7
LOT-021,CVD_M01,2026-05-22 02:00:00,-45.0,77.94,100.12
LOT-021,CVD_M01,2026-05-22 02:00:00,-77.94,45.0,99.64
LOT-021,CVD_M01,2026-05-22 02:00:00,-90.0,0.0,99.73
LOT-021,CVD_M01,2026-05-22 02:00:00,-77.94,-45.0,100.11
LOT-021,CVD_M01,2026-05-22 02:00:00,-45.0,-77.94,100.13
LOT-021,CVD_M01,2026-05-22 02:00:00,-0.0,-90.0,99.64
LOT-021,CVD_M01,2026-05-22 02:00:00,45.0,-77.94,100.04
LOT-021,CVD_M01,2026-05-22 02:00:00,77.94,-45.0,100.15
LOT-021,CVD_M01,2026-05-22 02:00:00,120.0,0.0,100.23
LOT-021,CVD_M01,2026-05-22 02:00:00,110.87,45.92,99.66
LOT-021,CVD_M01,2026-05-22 02:00:00,84.85,84.85,100.01
LOT-021,CVD_M01,2026-05-22 02:00:00,45.92,110.87,99.0
LOT-021,CVD_M01,2026-05-22 02:00:00,0.0,120.0,99.17
LOT-021,CVD_M01,2026-05-22 02:00:00,-45.92,110.87,99.32
LOT-021,CVD_M01,2026-05-22 02:00:00,-84.85,84.85,99.5
LOT-021,CVD_M01,2026-05-22 02:00:00,-110.87,45.92,99.17
LOT-021,CVD_M01,2026-05-22 02:00:00,-120.0,0.0,99.4
LOT-021,CVD_M01,2026-05-22 02:00:00,-110.87,-45.92,99.58
LOT-021,CVD_M01,2026-05-22 02:00:00,-84.85,-84.85,99.18
LOT-021,CVD_M01,2026-05-22 02:00:00,-45.92,-110.87,99.39
LOT-021,CVD_M01,2026-05-22 02:00:00,-0.0,-120.0,99.5
LOT-021,CVD_M01,2026-05-22 02:00:00,45.92,-110.87,99.95
LOT-021,CVD_M01,2026-05-22 02:00:00,84.85,-84.85,99.85
LOT-021,CVD_M01,2026-05-22 02:00:00,110.87,-45.92,99.82
LOT-021,CVD_M01,2026-05-22 02:00:00,145.0,0.0,98.86
LOT-021,CVD_M01,2026-05-22 02:00:00,102.53,102.53,99.48
LOT-021,CVD_M01,2026-05-22 02:00:00,0.0,145.0,99.26
LOT-021,CVD_M01,2026-05-22 02:00:00,-102.53,102.53,99.38
LOT-021,CVD_M01,2026-05-22 02:00:00,-145.0,0.0,99.26
LOT-021,CVD_M01,2026-05-22 02:00:00,-102.53,-102.53,99.34
LOT-021,CVD_M01,2026-05-22 02:00:00,-0.0,-145.0,99.06
LOT-021,CVD_M01,2026-05-22 02:00:00,102.53,-102.53,99.31
LOT-022,CVD_M02,2026-05-22 04:30:00,0.0,0.0,101.25
LOT-022,CVD_M02,2026-05-22 04:30:00,30.0,0.0,100.37
LOT-022,CVD_M02,2026-05-22 04:30:00,0.0,30.0,100.57
LOT-022,CVD_M02,2026-05-22 04:30:00,-30.0,0.0,999.9
LOT-022,CVD_M02,2026-05-22 04:30:00,-0.0,-30.0,100.73
LOT-022,CVD_M02,2026-05-22 04:30:00,60.0,0.0,99.75
LOT-022,CVD_M02,2026-05-22 04:30:00,42.43,42.43,100.19
LOT-022,CVD_M02,2026-05-22 04:30:00,0.0,60.0,100.03
LOT-022,CVD_M02,2026-05-22 04:30:00,-42.43,42.43,100.32
LOT-022,CVD_M02,2026-05-22 04:30:00,-60.0,0.0,
LOT-022,CVD_M02,2026-05-22 04:30:00,-42.43,-42.43,99.96
LOT-022,CVD_M02,2026-05-22 04:30:00,-0.0,-60.0,100.1
LOT-022,CVD_M02,2026-05-22 04:30:00,42.43,-42.43,100.25
LOT-022,CVD_M02,2026-05-22 04:30:00,90.0,0.0,99.68
LOT-022,CVD_M02,2026-05-22 04:30:00,77.94,45.0,99.71
LOT-022,CVD_M02,2026-05-22 04:30:00,45.0,77.94,99.7
LOT-022,CVD_M02,2026-05-22 04:30:00,0.0,90.0,100.03
LOT-022,CVD_M02,2026-05-22 04:30:00,-45.0,77.94,99.91
LOT-022,CVD_M02,2026-05-22 04:30:00,-77.94,45.0,100.02
LOT-022,CVD_M02,2026-05-22 04:30:00,-90.0,0.0,99.79
LOT-022,CVD_M02,2026-05-22 04:30:00,-77.94,-45.0,99.36
LOT-022,CVD_M02,2026-05-22 04:30:00,-45.0,-77.94,99.92
LOT-022,CVD_M02,2026-05-22 04:30:00,-0.0,-90.0,99.32
LOT-022,CVD_M02,2026-05-22 04:30:00,45.0,-77.94,99.36
LOT-022,CVD_M02,2026-05-22 04:30:00,77.94,-45.0,99.9
LOT-022,CVD_M02,2026-05-22 04:30:00,120.0,0.0,100.04
LOT-022,CVD_M02,2026-05-22 04:30:00,110.87,45.92,98.97
LOT-022,CVD_M02,2026-05-22 04:30:00,84.85,84.85,99.72
LOT-022,CVD_M02,2026-05-22 04:30:00,45.92,110.87,99.31
LOT-022,CVD_M02,2026-05-22 04:30:00,0.0,120.0,99.51
LOT-022,CVD_M02,2026-05-22 04:30:00,-45.92,110.87,99.42
LOT-022,CVD_M02,2026-05-22 04:30:00,-84.85,84.85,99.47
LOT-022,CVD_M02,2026-05-22 04:30:00,-110.87,45.92,99.49
LOT-022,CVD_M02,2026-05-22 04:30:00,-120.0,0.0,99.19
LOT-022,CVD_M02,2026-05-22 04:30:00,-110.87,-45.92,99.85
LOT-022,CVD_M02,2026-05-22 04:30:00,-84.85,-84.85,99.0
LOT-022,CVD_M02,2026-05-22 04:30:00,-45.92,-110.87,99.59
LOT-022,CVD_M02,2026-05-22 04:30:00,-0.0,-120.0,99.63
LOT-022,CVD_M02,2026-05-22 04:30:00,45.92,-110.87,99.37
LOT-022,CVD_M02,2026-05-22 04:30:00,84.85,-84.85,99.56
LOT-022,CVD_M02,2026-05-22 04:30:00,110.87,-45.92,99.63
LOT-022,CVD_M02,2026-05-22 04:30:00,145.0,0.0,99.9
LOT-022,CVD_M02,2026-05-22 04:30:00,102.53,102.53,100.02
LOT-022,CVD_M02,2026-05-22 04:30:00,0.0,145.0,99.5
LOT-022,CVD_M02,2026-05-22 04:30:00,-102.53,102.53,99.4
LOT-022,CVD_M02,2026-05-22 04:30:00,-145.0,0.0,99.15
LOT-022,CVD_M02,2026-05-22 04:30:00,-102.53,-102.53,99.14
LOT-022,CVD_M02,2026-05-22 04:30:00,-0.0,-145.0,98.94
LOT-022,CVD_M02,2026-05-22 04:30:00,102.53,-102.53,99.08
LOT-023,CVD_M03,2026-05-22 07:00:00,0.0,0.0,117.94
